Puzzle,Solution,Execution Time,Zeros,Guesses,Backtracks
438720500516009027792605130169570200847012900000060704674253091900086372283107605,438721569516839427792645138169574283847312956325968714674253891951486372283197645,0.15611900002113543,26,41,15
309258074804937020725106309090025807247600035058793410086510703501360048930804050,319258674864937521725146389193425867247681935658793412486512793571369248932874156,0.15597059999709018,26,26,0
903050826406100750025063041604000132092315460037046098569731280278094015040580079,913457826486129753725863941654978132892315467137246598569731284278694315341582679,0.16012089999276213,26,27,1
850207019097051008231090740780910523040370006012568407023645870475089362068023050,854237619697451238231896745786914523549372186312568497923645871475189362168723954,0.15435769999749027,26,26,0
980041000004529806725306149457832691308190720219467003500210900091670002642950010,986741235134529876725386149457832691368195724219467583573214968891673452642958317,0.15995580001617782,26,146,120
143786920058149600076253401625490873807502194019830056764020000081070062300600708,143786925258149637976253481625491873837562194419837256764328519581974362392615748,0.15908489999128506,26,58,32
074030016009010405126754093008000132912308564460020089007283951205167348830095620,574839216389612475126754893758946132912378564463521789647283951295167348831495627,0.15201210000668652,26,26,0
000020864408167050603408007059200640246700109381649275802014706904872530517396020,175923864498167352623458917759281643246735189381649275832514796964872531517396428,0.16163570000207983,26,45,19
630091248289456701400328605396215480000009126028000350002180974841070563903564000,635791248289456731417328695396215487754839126128647359562183974841972563973564812,0.16192730001057498,26,26,0
010402870205918403860075109640053081157609034903024706031000698706031542408096307,319462875275918463864375129642753981157689234983124756531247698796831542428596317,0.16012260000570677,26,26,0
802017634570648901401903007320100870740089315108730249204305700605870400980402153,892517634573648921461923587329154876746289315158736249214395768635871492987462153,0.16401629999745637,26,63,37
710260945064905080093487162040870500970534826805690470009026708180700230327140609,718263945264915387593487162642871593971534826835692471459326718186759234327148659,0.15678940000361763,26,61,35
504320080293800750006475900035287019147003000928104360060502048482716593301048276,574329681293861754816475932635287419147693825928154367769532148482716593351948276,0.16748149998602457,26,85,59
641729583030060071705300062810234695050006007260057130073402806428000319596813704,641729583932568471785341962817234695359186247264957138173492856428675319596813724,0.16123789999983273,26,29,3
026157300091430052543892761680510207057040000034279005472960538918005470365080020,826157394791436852543892761689513247257648913134279685472961538918325476365784129,0.16497530002379790,26,72,46
000013020700400361093627584039175000541902637287364190300590472902700800074231956,465813729728459361193627584639175248541982637287364195316598472952746813874231956,0.15366429998539388,26,50,24
471300290005124780826009310539608000104970853087435900953041000642097138718260009,471386295395124786826759314539618427164972853287435961953841672642597138718263549,0.15089509999961592,26,31,5
007940210901320457602107098406891023290003060308560904759684130863219705120030009,537948216981326457642157398476891523295473861318562974759684132863219745124735689,0.16028410001308657,26,42,16
003246057412700380075031240069120478730985600128074030046518002201307860007402513,893246157412759386675831249569123478734985621128674935346518792251397864987462513,0.15910069999517873,26,27,1
069518243502070018148036790306480009900102364004693070620840937403000086801369452,769518243532974618148236795316487529987152364254693871625841937493725186871369452,0.16387649998068810,26,66,40
927018000861900020530762081010597400798134562450206179245000090370850210189400756,927318645861945327534762981612597438798134562453286179245671893376859214189423756,0.16266659999382682,26,98,72
062908307038740069974326801706294083009531476413080925897050634620070008045000002,562918347138745269974326851756294183289531476413687925897152634621473598345869712,0.16044919998967089,26,27,1
354207006619503470782604305573462080091030504408059723007825640825900100906301200,354297816619583472782614395573462981291738564468159723137825649825946137946371258,0.16185820000828244,26,27,1
062105700107408923908372160510080070830016592206900301793821054400639800681540209,362195748157468923948372165519283476834716592276954381793821654425639817681547239,0.16154319999623112,26,31,5
190064005800321679067850103684203007531470960002605038029180754710540390400930281,193764825845321679267859143684293517531478962972615438329186754718542396456937281,0.16147430002456531,26,28,2
142935078875000093369801004690710430450306281213040907984060052001289706720053009,142935678875624193369871524698712435457396281213548967984167352531289746726453819,0.16232669999590144,26,46,20
810264053007050020250783104004502978520470031971000542785300419463105087192047005,819264753347951826256783194634512978528479631971638542785326419463195287192847365,0.15913330001058057,26,26,0
042500091180200053053018740078045126261709534400001907314097065597060318026153070,742536891189274653653918742978345126261789534435621987314897265597462318826153479,0.15787949998048134,26,40,14
260901783315070204078423561031200075097316020026745139603507810009800307002130006,264951783315678294978423561431289675597316428826745139643597812159862347782134956,0.15335720000439323,27,29,2
937010024024375910106029037300060405080753092205900371000538109513602748090147250,937816524824375916156429837379261485481753692265984371742538169513692748698147253,0.15775060001760721,27,44,17
759001002048729015012865947230940708075018629986072401507093080803004000020687590,759431862648729315312865947231946758475318629986572431567293184893154276124687593,0.15642070001922548,27,30,3
010924708850070210700800963240387006070045301538196072300508147067039805485712600,613924758859673214724851963241387596976245381538196472392568147167439825485712639,0.16230330002144910,27,42,15
057010394004759021092000670078300562320540000510287043980074036763825409241900758,857612394634759821192438675478391562329546187516287943985174236763825419241963758,0.15796730000874959,27,68,41
930216854050397620610845090500460780790182430840509162070621548004058013085030000,937216854458397621612845397521463789796182435843579162379621548264758913185934276,0.15993069999967702,27,32,5
963240005082590300100760208345817009027459831810032540071306050206075480000924176,963248715782591364154763298345817629627459831819632547471386952296175483538924176,0.16124709998257458,27,34,7
619208403030074968748369502825090130401083000063410857087035641090800020100726089,619258473532174968748369512825697134471583296963412857287935641396841725154726389,0.16143790000933222,27,31,4
317298004050073280082054137723065491001000805095410000239080006170306952540729318,317298564654173289982654137723865491461932875895417623239581746178346952546729318,0.15944489999674261,27,35,8
076002000520396087804517620007180096200964703605073841403009108160700934789431062,976842315521396487834517629347185296218964753695273841453629178162758934789431562,0.15891940001165494,27,43,16
096081500351946082824035169005028930003197425902453610009312070210570000007009251,796281543351946782824735169145628937683197425972453618569312874218574396437869251,0.17571729997871444,27,200,173
912037400740058290500240700194706503865413027307080614230574869050001072670302005,912637458743158296586249731194726583865413927327985614231574869459861372678392145,0.16257469999254681,27,41,14
678140325001230007253867904086473250547928160902016700720381590069052000015090000,678149325491235687253867914186473259547928163932516748724381596869752431315694872,0.16235990001587197,27,27,0
408307215751482093063051400302514907546009800070830040900105386630798100814600059,498367215751482693263951478382514967546279831179836542927145386635798124814623759,0.15858299998217262,27,56,29
450930681009817245182060903500096830008473102720180496070000314306048020294050768,457932681639817245182564973541296837968473152723185496875629314316748529294351768,0.15878200001316145,27,27,0
200640957165007230009053600817032465954100002000470089070509803586304791392018546,238641957165897234749253618817932465954186372623475189471569823586324791392718546,0.16630369998165406,27,92,65
704200965126597380050468017645703108000010003201849750400952031510006840960184072,784231965126597384359468217645723198897615423231849756478952631512376849963184572,0.15971070001251064,27,27,0
062087090390650020058032060185403679000001285027508341519806400074319850006245917,462187593391654728758932164185423679943761285627598341519876432274319856836245917,0.16390879999380559,27,57,30
091080456860004231354000879700008300528367194600549782105006943900431508030895600,291783456867954231354612879749128365528367194613549782185276943976431528432895617,0.16331340000033379,27,57,30
810200097350701800090080215906420571081503620275069438720810906068902753009637080,814256397352791864697384215936428571481573629275169438723815946168942753549637182,0.17076939999242313,27,135,108
041027560305906000670008023780012946210079380594863102030684750060705204057031698,841327569325946817679158423783512946216479385594863172932684751168795234457231698,0.16245669999625534,27,34,7
500409821023060054081725306040000539305907682290583410602890175070250900159300248,567439821923168754481725396748612539315947682296583417632894175874251963159376248,0.15408930002013221,27,66,39
654100290720004051009057463100762038068439715397810624001976500982040000076320140,654183297723694851819257463145762938268439715397815624431976582982541376576328149,0.15630900001269765,27,27,0
081205473304060298079830601010029035593048007807510946938450002740306500165902080,681295473354167298279834651416729835593648127827513946938451762742386519165972384,0.15351249999366701,27,35,8
008400690010030872029080103051074320367219408802053000495768201170390580283145907,738421695514936872629587143951874326367219458842653719495768231176392584283145967,0.15990720002446324,27,94,67
134697500297008613600213090450070268060825039328000157072530001040182000816749320,134697582297458613685213794459371268761825439328964157972536841543182976816749325,0.15835179999703541,27,103,76
070834020405076083108592000682900037793280054514003000261307849047029005059418762,976834521425176983138592476682945137793281654514763298261357849847629315359418762,0.15443999998387881,27,37,10
984000213100032487732080569010020970806095040009318000650279834247853196098040025,984567213165932487732481569513624978826795341479318652651279834247853196398146725,0.16363190000993200,27,78,51
936051000214968735500420109451072096802000041360514270028607903790085004005239810,936751482214968735587423169451872396872396541369514278128647953793185624645239817,0.15528129998710938,27,29,2
278160459006895207300420861531080672900600385680530010003200740752048006849710503,278163459416895237395427861531984672924671385687532914163259748752348196849716523,0.15816199997789226,27,27,0
900702684704508301863014700009603427200149008546280039008396075692400813375820000,951732684724568391863914752189653427237149568546287139418396275692475813375821946,0.16161179999471642,27,28,1
000536092039001864010489000148027009700914286002053071461095320325100040987342615,874536192539271864216489753148627539753914286692853471461795328325168947987342615,0.16651030001230538,27,78,51
005300609807169540920475001051607984379048156680500327408003760790806013003704290,145382679837169542926475831251637984379248156684591327418923765792856413563714298,0.16524460000800900,27,66,39
572389164068170002091002705057806420000290500014053000723641850680527341145008206,572389164468175932391462785957816423836294517214753698723641859689527341145938276,0.16671830002451316,27,68,41
030200150985046070014035089392560418051324796076091300060018042500473861148050030,637289154985146273214735689392567418851324796476891325763918542529473861148652937,0.16190579999238253,27,27,0
523600891097020640104309570275060134900701250630450987700093410310006725402010369,523674891897125643164389572275968134948731256631452987756293418319846725482517369,0.17586680001113564,27,49,22
017026459002300867560794000783402591600580734005070086200038015109245608050917342,317826459492351867568794123783462591621589734945173286274638915139245678856917342,0.16496750002261251,27,37,10
205913060193846057408207931034189725009625043580730106040072000357401000021008504,275913468193846257468257931634189725719625843582734196846572319357491682921368574,0.16169039998203516,27,29,2
096701435538492700700035809003504100025067390000913052400078263307256940012309587,296781435538492716741635829963524178125867394874913652459178263387256941612349587,0.16438890001154505,27,35,8
567040089290760413003802756024516007810320604700080120300004071070231548451978062,567143289298765413143892756924516837815327694736489125382654971679231548451978362,0.16923369999858551,27,44,17
790005631001930048483621790029056007345000906076492510030289104960700350200563879,792845631651937248483621795129356487345178926876492513537289164968714352214563879,0.16352490001008846,27,34,7
309205471470910000100406008912704080006391027037608094683140759204537810701869040,369285471478913265125476938912754683846391527537628194683142759294537816751869342,0.16427850001491606,27,48,21
058130902396482100710695348504900036130060275087520419871006503065310004203000680,458137962396482157712695348524971836139864275687523419871246593965318724243759681,0.16716909999377094,27,46,19
080607510540192038206385794094816205621504080050903461070401000460050120035260847,983647512547192638216385794394816275621574389758923461872431956469758123135269847,0.16648769998573698,27,27,0
800721534002549081104036207349210000000078903587963142268307005913050728400002360,896721534732549681154836297349215876621478953587963142268397415913654728475182369,0.16163930000038818,27,62,35
967382401820016030031500826604250973059708264372040508013074600200105307006020195,967382451825416739431597826684251973159738264372649518513974682298165347746823195,0.15231819998007268,27,63,36
562047009384619527190000400743000182658701943019083065800175200971004008425030071,562347819384619527197852436743596182658721943219483765836175294971264358425938671,0.17386309997527860,27,116,89
007013509040009107003578462005162394239047600461935700380701006910250073752006941,627413589548629137193578462875162394239847615461935728384791256916254873752386941,0.16069669998250902,27,38,11
100852690050674102602913005024100387867235010300748506409000703030489051010367948,173852694958674132642913875524196387867235419391748526489521763736489251215367948,0.16113289998611435,27,58,31
500064973403009805907038642849300256320006780176280304250870000638051027790642500,582164973463729815917538642849317256325496781176285394254873169638951427791642538,0.16110259998822585,27,28,1
