Puzzle,Solution,Execution Time,Zeros,Guesses,Backtracks
480007213721360895395020476000603750578492601002005040000036587807510024053748169,486957213721364895395821476149683752578492631632175948914236587867519324253748169,0.01572979998309165,26,30,4
907003016562801397100079254621705408083004569400386170359062081076000040814937005,947253816562841397138679254621795438783124569495386172359462781276518943814937625,0.01541230001021177,26,26,0
908031240231804579604900108795043682306090457842050903400310895189070020003400761,958731246231864579674925138795143682316298457842657913467312895189576324523489761,0.01557290001073852,26,31,5
053174026100560390080293051060040509749350018501689400810400967095810243370926105,953174826127568394486293751268741539749352618531689472812435967695817243374926185,0.01551359999575652,26,28,2
076305940004906030908124567345891706060047309002053481089732604017568200623410000,176385942254976138938124567345891726861247359792653481589732614417568293623419875,0.01543059997493401,26,26,0
002038940064970180708100630270500803001293506536700429987010204615427308003859761,152638947364972185798145632279564813841293576536781429987316254615427398423859761,0.01549940000404604,26,28,2
064097810708451093910820057002170540100035900005284301476918235030542760200703184,564397812728451693913826457382179546147635928695284371476918235831542769259763184,0.01531829999294132,26,27,1
104928607086340091207000003900036504658014029700502168870059032320471980069283715,134928657586347291297165843912836574658714329743592168871659432325471986469283715,0.01536399999167770,26,28,2
083064910200519003000873600040698230935721468628305179409102786072000091016007324,583264917267519843194873652741698235935721468628345179459132786372486591816957324,0.01582130001042970,26,30,4
050103604008200190164759038493516827017420309502907061036805002820091743041372000,259183674378264195164759238493516827617428359582937461736845912825691743941372586,0.01566279999678954,26,27,1
509638071000015369036049002451802093207361005603950017360107958075483120010090734,529638471748215369136749582451872693297361845683954217364127958975483126812596734,0.01542619999963790,26,28,2
693000748000007590105908362284070906500401823309806407900052674426789035751034089,693215748842367591175948362284573916567491823319826457938152674426789135751634289,0.01586779998615384,26,45,19
008025604560080290249306708430690085082051346650803972004109507096574803300260419,718925634563487291249316758437692185982751346651843972824139567196574823375268419,0.01645419999840669,26,52,26
208193456150020890904058020615382000420967581890010362760001935309076014500039608,278193456156724893934658127615382749423967581897415362762841935389576214541239678,0.01555289997486398,26,35,9
509123700431860900076590031740602000165908273923751468312086500854000600607215004,589123746431867925276594831748632159165948273923751468312486597854379612697215384,0.01531240000622347,26,26,0
100400789057108402894273516009682301386700020712500048900315204201900857465800190,123456789657198432894273516549682371386741925712539648978315264231964857465827193,0.01534649997483939,26,26,0
008324100060851070104090258281475639500138742340209081629580400070910065015600023,758324196962851374134796258281475639596138742347269581629583417473912865815647923,0.01549540000269189,27,27,0
258006903901387004370009008590000187837105249002978056080692401120843705603750092,258416973961387524374529618596234187837165249412978356785692431129843765643751892,0.01527200001874007,27,28,1
260000983357904106000326050083152604046798031120040070030465719495210360670039502,264571983357984126918326457783152694546798231129643875832465719495217368671839542,0.01571560002048500,27,40,13
830002650400673128201405930176020345358741269900356071000900010700510490010264783,837192654495673128261485937176829345358741269942356871684937512723518496519264783,0.01780540001345798,27,78,51
060934000030802400708516920806420390403607102507301846089050014601048739374069285,162934578935872461748516923816425397493687152527391846289753614651248739374169285,0.01513149999664165,27,27,0
590361048010200309830904005768023594100796000920040006306417982201609407409852631,597361248614285379832974165768123594145796823923548716356417982281639457479852631,0.01604330001282506,27,45,18
030672508760005412590040076273006051410008760800713904087054130040169207901387645,134672598768935412592841376273496851419528763856713924687254139345169287921387645,0.01545809998060577,27,30,3
310500090060013025275896030030002678527060904690740352702189563103670009956034180,314527896869413725275896431431952678527368914698741352742189563183675249956234187,0.01582349999807775,27,28,1
010957208580021000029630507804205906203740105900803470190306854708590301635184029,316957248587421693429638517874215936263749185951863472192376854748592361635184729,0.01533190000918694,27,28,1
080573619753916842610080003900025168107300495568100207290030784300857006070240051,482573619753916842619482573934725168127368495568194237295631784341857926876249351,0.01567110000178218,27,29,2
468539007729641538135782096090850704200103965500000000052397640010408350040215870,468539217729641538135782496391856724284173965576924183852397641917468352643215879,0.01595500000985339,27,41,14
354720000807930004201045073040287136013096040608413007176854392002300060439162780,354728619867931524291645873945287136713596248628413957176854392582379461439162785,0.01634549998561852,27,42,15
800162003697583021020094008201359704030608000450271069006005137512037840374816502,845162973697583421123794658261359784739648215458271369986425137512937846374816592,0.01457209998625331,27,27,0
060017405854096271071054809540639712193700500627581394209008000405063920030900140,962817435854396271371254869548639712193742586627581394219478653485163927736925148,0.01455570000689477,27,32,5
010098730349675218850203946435967021001500467006004003100059372003000189098301654,612498735349675218857213946435967821981532467276184593164859372523746189798321654,0.01465069997357205,27,35,8
317526004000910703946783015479832601000407328283601070604005802795208006100369007,317526984852914763946783215479832651561497328283651479634175892795248136128369547,0.01533779999590479,27,35,8
790000458032500907850794301065940082070285613328100540010400036640831075580672104,791326458432518967856794321165943782974285613328167549217459836649831275583672194,0.01443430001381785,27,27,0
051602987637408015002170406270816049049500300568300701780253194315964002920700000,451632987637498215892175436273816549149527368568349721786253194315964872924781653,0.01496620001853444,27,27,0
423050080107320650806490201008561429564000100219043065641035792985204016002619000,423156987197328654856497231378561429564982173219743865641835792985274316732619548,0.01487379998434335,27,35,8
495721063067035291230608405000076948009000530008049612100907326053004189026813704,495721863867435291231698475312576948649182537578349612184957326753264189926813754,0.01522520001162775,27,27,0
000981540090704002803526791009600120031450806764208300428307915307102400916845230,672981543195734682843526791589673124231459876764218359428367915357192468916845237,0.01558470001327805,27,29,2
001078239008050706270193400367580942025749061104236070789010604400967103010824500,541678239938452716276193458367581942825749361194236875789315624452967183613824597,0.01510610000696033,27,27,0
245700098680940200190020064820000610036408527751630489468007130379006842512304900,245761398687943251193825764824579613936418527751632489468297135379156842512384976,0.01573929999722168,27,38,11
009502843478613925025900716004090200053407091207801034080246300006159082042738160,169572843478613925325984716614395278853427691297861534981246357736159482542738169,0.01584499998716637,27,33,6
481269057392150486567034129000000670079320000020406000038601745716540908954700261,481269357392157486567834129843915672679328514125476893238691745716542938954783261,0.01599770001485012,27,43,16
158009600403576198760138205905027860340080529682000317834062901000000082201054736,158249673423576198769138245915327864347681529682495317834762951576913482291854736,0.01556460000574589,27,27,0
000400135018020064043006098062847953089135602370209841851790006034082517600351009,296478135518923764743516298162847953489135672375269841851794326934682517627351489,0.01548260002164170,27,27,0
003000480610830792895420016009153820200078054587240631106300049940516203350794060,723961485614835792895427316469153827231678954587249631176382549948516273352794168,0.01538569998228922,27,28,1
045186327270300418000470906094520061652003004008004235127900683009837142403260079,945186327276359418831472956394528761652713894718694235127945683569837142483261579,0.01572070000111125,27,36,9
370502809095030042000906050089053107503609428407800035934705281728014096651200374,376542819895137642142986753289453167513679428467821935934765281728314596651298374,0.01558639999711886,27,28,1
040037090590416807736098415900300156200050083603780920387020569409865071000973248,841537692592416837736298415978342156214659783653781924387124569429865371165973248,0.01586440001847222,27,45,18
745080093806931705190754006059000200084009307070428069562847031938610470407300658,745286193826931745193754826659173284284569317371428569562847931938615472417392658,0.01569129998097196,27,32,5
210094603095620018037500940026830400504900831900417526802070000751240389360158274,218794653495623718637581942126835497574962831983417526842379165751246389369158274,0.01529039998422377,27,29,2
657020000932804060481050273890601032710302854203580609304765901568410307000200546,657123498932874165481956273895641732716392854243587619324765981568419327179238546,0.01541579997865483,27,28,1
089020503061540029023009470012030007800097360000165284054072638378604192296381045,489726513761543829523819476612438957845297361937165284154972638378654192296381745,0.01529690000461414,27,27,0
500070300200896040794200081005680204301009876468732900837420169159067028042918053,586174392213896547794253681975681234321549876468732915837425169159367428642918753,0.01578640000661835,27,29,2
160309254350004981480502003036045712540020830700190546090038167000076425604251308,167389254352764981489512673936845712541627839728193546295438167813976425674251398,0.01538399999844842,27,29,2
601008043470032986983045017719024008032790004560803029007380405008069372340057891,621978543475132986983645217719524638832796154564813729297381465158469372346257891,0.01454400000511669,27,30,3
086049257297051080053007691320405806000086004804002579905213768708064002602098145,186349257297651483453827691329475816571986324864132579945213768718564932632798145,0.01439530000789091,27,31,4
010076480795842063860019752100690327030008940609037508052961070000754230470283095,213576489795842163864319752148695327537128946629437518352961874986754231471283695,0.01416449999669567,27,28,1
030051090507843620082907543328670405740305980956104007479500302015406070803092054,634251798597843621182967543328679415741325986956184237479518362215436879863792154,0.01421529997605830,27,27,0
630401072719805040000006010085912367070048251261750804850034720192587406047060085,638491572719825643524376918485912367973648251261753894856134729192587436347269185,0.01465939998161048,27,30,3
459628731861903052020050809087090643536240098190836020010580074070310006340702910,459628731861973452723451869287195643536247198194836527612589374975314286348762915,0.01485720000346191,27,31,4
051768004780020906032040187000016409203097015019035672096173248148950703320600590,951768324784321956632549187875216439263497815419835672596173248148952763327684591,0.01545969999278896,27,29,2
800170406097860503316000028645037009728019630901648250260080070580720341103950862,852173496497862513316495728645237189728519634931648257264381975589726341173954862,0.01517440000316128,27,27,0
907026035163004028850730094570049286436205917098007453625073049010068000084050360,947826135163594728852731694571349286436285917298617453625173849319468572784952361,0.01534719998016953,27,29,2
608010002035627400102800536507060200381270695426905701059781060863490150710306820,648513972935627418172849536597168243381274695426935781259781364863492157714356829,0.01530280002043582,27,30,3
123470056748026391006010002267084035815000079400051208384090617002007584570608923,123479856748526391956813742267984135815362479439751268384295617692137584571648923,0.01575109999976121,27,32,5
358247169179863502260159783003006010702000450506021090800605920090782601601904870,358247169179863542264159783943576218712398456586421397837615924495782631621934875,0.01591920002829283,27,37,10
800057104074923860562104709380406271620500948900072306056019483790340610410068000,839657124174923865562184739385496271627531948941872356256719483798345612413268597,0.01528749999124557,27,29,2
978510406053640100416000200701984503382751964009320801130260085800400019690178300,978512436253647198416893257761984523382751964549326871134269785827435619695178342,0.01609879999887198,28,43,15
082067143960234057740005096109640502405091678036002014208703000007409085094856701,582967143961234857743185296179648532425391678836572914258713469617429385394856721,0.01568010001210496,28,32,4
745361009390050106081920053263090000054687932900010560400570308537849000829136405,745361289392758146681924753263495817154687932978213564416572398537849621829136475,0.01556080000591464,28,33,5
000210904349608152512004768490002316700809200256003070920037681603020597105986020,867215934349678152512394768498752316731869245256143879924537681683421597175986423,0.01641869999002665,28,30,2
839057201000219300127438056076594000582300090941060035010780069700026183098143027,839657241465219378127438956376594812582371694941862735213785469754926183698143527,0.01585009999689646,28,30,2
241500096056048130308602005610005283572080619983061050109070008407059361805106907,241537896756948132398612475614795283572384619983261754169473528427859361835126947,0.01584439998259768,28,34,6
264719835513080079807300402756192084421006057938040200670028100049651700080003040,264719835513284679897365412756192384421836957938547261675428193349651728182973546,0.01567170000635087,28,28,0
005060094276140800430758160612507483307080219948000607700925340504813900003604501,185362794276149835439758162612597483357486219948231657761925348524813976893674521,0.01556100000743754,28,29,1
107452300956810007243000085561200078874900200302000641039546002600320790428197536,187452369956813427243679185561234978874961253392785641739546812615328794428197536,0.01495100001920946,28,28,0
002340975541090326000000408639075801025084763487006259300429007054708130278010690,862341975541897326793652418639275841125984763487136259316429587954768132278513694,0.01633569999830797,28,46,18
301700295980450031752039800123900650095600342467523908518206473209300006000005029,341768295986452731752139864123984657895617342467523918518296473279341586634875129,0.01582569998572581,28,32,4
495638702738020006021570083916305278873009054540807039009702000204150800080406325,495638712738921546621574983916345278873219654542867139359782461264153897187496325,0.01599539999733679,28,37,9
672540319504900072093271460426719500980364127037850006760400001251083700049020000,672548319514936872893271465426719583985364127137852946768495231251683794349127658,0.01598930000909604,28,39,11
064902007012034900803607421138040296000168543456093700641309802270480130309000604,564912387712834965893657421138745296927168543456293718641379852275486139389521674,0.01561090000905097,28,32,4
596247130872300946341006700017062053400809071680571004060793500200600417058120309,596247138872315946341986725917462853425839671683571294164793582239658417758124369,0.01494830002775416,28,29,1
261000350570600218083001746420190680659082100108506904795010462300725090002964507,261847359574639218983251746427193685659482173138576924795318462346725891812964537,0.01577279999037273,28,46,18
500287060627900804398004710050091030930702185014008296279106000465809301103475620,541287963627913854398564712852691437936742185714358296279136548465829371183475629,0.01545859998441301,28,33,5
057090842893020070104850693070000068305246709269008400940375186008900354500481927,657193842893624571124857693471539268385246719269718435942375186718962354536481927,0.01432550000026822,28,28,0
673518492049063785825094103701806320300001607002340908930080070010072509057039046,673518492149263785825794163791856324384921657562347918936485271418672539257139846,0.01544210000429302,28,31,3
890075431015820096300910800624508010080341260500062048963180500208036179107059680,892675431415823796376914852624598317789341265531762948963187524258436179147259683,0.01597390000824817,28,36,8
692003748503487026040290153320005087908032410075010300230570060106324579750860200,692153748513487926847296153321945687968732415475618392234579861186324579759861234,0.01555380001082085,28,32,4
487015062936420705520700000365100820194852000802030159749563280250081076010040590,487315962936428715521796348365179824194852637872634159749563281253981476618247593,0.01536839999607764,28,29,1
573620009260700035801030276752390080100462907090807003310986542920143700006075391,573624819269718435841539276752391684138462957694857123317986542925143768486275391,0.01651269997819327,28,37,9
607930400903004000408060910781540290245608030396702584062485079004179802079026140,627931458913854627458267913781543296245698731396712584162485379534179862879326145,0.01577289999113418,28,36,8
253069017049237006786501209927008160030076025561090003072005090315024608698003502,253869417149237856786541239927358164834176925561492783472685391315924678698713542,0.01581320000695996,28,35,7
241803965000010738003950000406129307000305001310784659538601472600507010174238096,241873965965412738783956124456129387897365241312784659538691472629547813174238596,0.01583499999833293,28,36,8
541278396000194527092063004000027100020015003185349670810700439250400068403986201,541278396368194527792563814934627185627815943185349672816752439259431768473986251,0.01557579997461289,28,39,11
500028090009506130460037285010294358950800602328675904173402069092001503045380700,537128496289546137461937285716294358954813672328675914173452869892761543645389721,0.01561279999441467,28,32,4
060312094970084253403579016749168325005207060210050087000736040634090502197020600,568312794971684253423579816749168325385247169216953487852736941634891572197425638,0.01557119999779388,28,28,0
060419208429857630800236000348901025902048003071520800086300057200175986705604012,563419278429857631817236549348961725952748163671523894186392457234175986795684312,0.01541399999405257,28,30,2
010873006089160237706925008908017362001000954020439781200000140804291603093046825,412873596589164237736925418948517362371682954625439781267358149854291673193746825,0.01557420002063736,28,32,4
108764509706325400050198300800430057310856090524017863073000942905273600200049035,138764529796325418452198376869432157317856294524917863673581942945273681281649735,0.01537470001494512,28,28,0
784325601060008200000600487607031528542097130138562900400003805079156042310084709,784325691961748253253619487697431528542897136138562974426973815879156342315284769,0.01581739998073317,28,38,10
075490306600310059020006104809675231352000867706823945401207500530960002297030018,175498326684312759923756184849675231352149867716823945461287593538961472297534618,0.01679520000470802,28,45,17
432650009078439500051872630840710256025000743763020098307008005200095367510047902,432651879678439521951872634849713256125986743763524198397268415284195367516347982,0.01568450001650490,28,33,5
134802706920010058007906321610794530070060904095083060809400073340679815760508240,134852796926317458587946321618794532273165984495283167859421673342679815761538249,0.01531779998913407,28,29,1
030200504582437010009050023416572398728013465903600070800740230300100647270369801,137296584582437916649851723416572398728913465953684172861745239395128647274369851,0.01556800000253133,28,30,2
407080190102009403003001280728496350305008947900073628206830509839215004571064800,457382196182659473693741285728496351365128947914573628246837519839215764571964832,0.01566330000059679,28,34,6
010804000300651078008790061179000845030517926625008013981076032260385100053129680,716834259392651478548792361179263845834517926625948713981476532267385194453129687,0.01614329998847097,28,48,20
584009231607003980019852040192048500458097123703500004835006412900200060276100359,584769231627413985319852647192348576458697123763521894835976412941235768276184359,0.01577060000272468,28,44,16
624739518810540769700610043268900451530260907470105030000321000182000306347096100,624739518813542769795618243268973451531264987479185632956321874182457396347896125,0.01585359999444336,28,37,9
807620400051470006496815070005986710129034568068052304913008607072390840084060009,837629451251473986496815273345986712129734568768152394913548627672391845584267139,0.01564500000677072,28,32,4
240007631017649502658020094000500109591030807872016045026180053185000470934700218,249857631317649582658321794463578129591432867872916345726184953185293476934765218,0.01593039999715984,28,37,9
580072196030400508092185074158739060006241805043568710820613000367050281010000053,584372196731496528692185374158739462976241835243568719825613947367954281419827653,0.01575500000035390,28,31,3
508020160210008430046513280020950804984137520005204090067341902350690048400875603,538429167219768435746513289123956874984137526675284391867341952351692748492875613,0.01543910001055337,28,28,0
038271049010094073490805001009780154125009086870156000080427610006508307751903428,638271549512694873497835261369782154125349786874156932983427615246518397751963428,0.01537069998448715,28,30,2
650174098030865027800090061068003009470286153100450076084607915010908032306021784,652174398931865427847392561568713249479286153123459876284637915715948632396521784,0.01575170000432990,28,31,3
000007203302894617607120008004962051069701304128000900973010460205076139410539782,841657293352894617697123548734962851569781324128345976973218465285476139416539782,0.01594380001188256,28,38,10
050310607127406309386907405563004871070580204248671950600000748012709530000865100,459318627127456389386927415563294871971583264248671953695132748812749536734865192,0.01576929999282584,28,34,6
072560013300700890168349700407005109013970045659004237701203504200150308536087021,972568413345721896168349752427635189813972645659814237781293564294156378536487921,0.01698469999246299,28,47,19
147290803983040075620307901058020310036710594400000700810932050079604182562071400,147295863983146275625387941758429316236718594491563728814932657379654182562871439,0.01558469998417422,29,29,0
240895713030610925509700486100457800495306002300001560071043658850169007000570301,246895713738614925519732486162457839495386172387921564971243658853169247624578391,0.01561319999746047,29,32,3
246910537000002619301005204905040126000680395063009740457193802012850970809076050,246918537578432619391765284985347126724681395163529748457193862612854973839276451,0.01645409999764524,29,34,5
103007602800020793000603801705240169968530274400769508002476015614000307509300486,143897652856124793297653841735248169968531274421769538382476915614985327579312486,0.01562260001082905,29,32,3
604000208179600053250314090543060002817259364060437180390840027000503609405976001,634795218179682453258314796543168972817259364962437185396841527781523649425976831,0.02315069999895059,29,39,10
613074508905638104002190706068401950500967813097803000400712065050009081030506479,613274598975638124842195736368421957524967813197853642489712365756349281231586479,0.01541819999692962,29,36,7
020450900514290600976018524600140239150632740432000105701583492200760000300901806,823456917514297683976318524687145239159632748432879165761583492298764351345921876,0.01526409998768941,29,35,6
300400201572009408140208093260000040450906007900745106734092010615874032829510674,398467251572139468146258793267381549451926387983745126734692815615874932829513674,0.01609269998152740,29,50,21
500140000310052708627080104843001079005039821090870063951004687470096300236718940,589147236314652798627983154843261579765439821192875463951324687478596312236718945,0.01595830000587739,29,32,3
650200000321800450809375016093762841708450623000183509170608035400930762000527100,657214398321896457849375216593762841718459623264183579172648935485931762936527184,0.01615859998855740,29,45,16
713605982490720003620130405862910350539280706004306809081000537057800640046000098,713645982495728163628139475862917354539284716174356829981462537257893641346571298,0.01589320000493899,29,35,6
074090325283054976950703048000036014437000089618479032700500060025067401300042857,174698325283154976956723148592836714437215689618479532749581263825367491361942857,0.01577860000543296,29,31,2
405197300080504760000002415031059670027008931094371528716405890040003206003980147,465197382182534769379862415831259674527648931694371528716425893948713256253986147,0.01545310000074096,29,30,1
316248000284095163709031080530186070807452310001309850020060700605803040940517608,316248597284795163759631284532186479897452316461379852128964735675823941943517628,0.01585460000205785,29,33,4
006003185125086903890007026287060319409370258300928047970010534600705092530009001,746293185125486973893157426287564319469371258351928647978612534614735892532849761,0.01582470000721514,29,34,5
728004603050830070143276805501060942296010530430925160360100420910000786800649050,728594613659831274143276895581763942296418537437925168365187429914352786872649351,0.01656339998589829,29,48,19
058270064002346850043850792839625007010907635000010200985730000471008900306194578,158279364792346851643851792839625147214987635567413289985732416471568923326194578,0.01570750001701526,29,29,0
090240736026907000040105298002713850710094620453826000504072069039081475001050382,195248736826937541347165298962713854718594623453826917584372169239681475671459382,0.01613899998483248,29,42,13
030600708689573004257481906940005217520014089870290003000907865700302091495060370,134629758689573124257481936946835217523714689871296543312947865768352491495168372,0.01574319999781437,29,32,3
520806407083900602400215903095082041060103508004590306952701800608329175700408260,529836417183974652476215983395682741267143598814597326952761834648329175731458269,0.01604609997593798,29,42,13
030760005078315900520000371710628000960407158384590200207184039090256004641973002,139762845478315926526849371715628493962437158384591267257184639893256714641973582,0.01618840001174249,29,40,11
894005061370012459005006080458027090700080546060453802027394618080000924041260735,894735261376812459215946387458627193732189546169453872527394618683571924941268735,0.01550989999668673,29,31,2
308069724217000960496257183003800400504003890001504632609430518040085379805901000,358169724217348965496257183923816457564723891781594632679432518142685379835971246,0.01757140000700019,29,62,33
080907314194830200032016598800500041201604983400301720018250470905708032327009006,586927314194835267732416598873592641251674983469381725618253479945768132327149856,0.01596129999961704,29,38,9
000528930001370560530461827170980205005002370328700100052034689960807012810096750,647528931281379564539461827176983245495612378328745196752134689963857412814296753,0.01576909999130294,29,33,4
004869003620007948008204176567000001089040257412503869740182000051090384090035712,174869523625317948938254176567928431389641257412573869743182695251796384896435712,0.01569239998934790,29,31,2
867500249401692000390048605739210468040069372020473001010000830984006057073184006,867531249451692783392748615739215468145869372628473591216957834984326157573184926,0.01557859999593347,29,29,0
601070258002186794070092136513008007027305901960741020736254800040007502005019073,691473258352186794874592136513928647427365981968741325736254819149837562285619473,0.01739349999115802,29,68,39
500679124741508906902013087400750018307184050800396042604230890059860400100940200,538679124741528936962413587496752318327184659815396742674235891259861473183947265,0.01591030001873150,29,35,6
405008096090370008871509234020090000600415972759632841010756009540083607967040580,435128796296374158871569234124897365683415972759632841318756429542983617967241583,0.01525079997372814,29,34,5
520079300973045210000301059012563004700018032064002001135006407287054163496107820,521679348973845216648321759812563974759418632364792581135286497287954163496137825,0.01505859999451786,29,29,0
295614073471003596083057104069000042138400657042006980910008265350240708020000409,295614873471823596683957124569781342138492657742536981914378265356249718827165439,0.01535739999962971,29,41,12
970318050418570390536940801300469518045127963069000007000734200080295006003600749,972318654418576392536942871327469518845127963169853427691734285784295136253681749,0.01525660001789220,29,34,5
084000365607000189095610024906204807213890546048165902009000470572301698000089203,184972365627453189395618724956234817213897546748165932839526471572341698461789253,0.01681440000538714,29,60,31
000060952302095804958040063820014579090007608476850320030581490600923180080406235,714368952362795814958142763823614579591237648476859321237581496645923187189476235,0.01698980000219308,29,65,36
671000485890105732052400601048079200269548317000010849400201500923704168017030004,671923485894165732352487691148379256269548317735612849486291573923754168517836924,0.01631989999441430,29,46,17
015000967903607205060080431604875310320091576501362809286100004107900003439720050,815234967943617285762589431694875312328491576571362849286153794157948623439726158,0.01568539999425411,29,30,1
019860045025740890860905300456302901098157460137490002902638154643009008501000000,719863245325741896864925317456382971298157463137496582972638154643519728581274639,0.01572379999561235,29,34,5
813569274264870093507340000372406105645030000081250036020900310038614052009720040,813569274264871593597342861372496185645138729981257436426985317738614952159723648,0.01603189998422749,29,38,9
500210067270590300814376005905030028763020509100059673301900700697040032402783916,539218467276594381814376295945637128763821549128459673381962754697145832452783916,0.01697269998840056,29,58,29
708020403305490687640730259000003072000215936200687045912374508580060000407852390,798526413325491687641738259156943872874215936239687145912374568583169724467852391,0.01574289999553002,29,34,5
600075039400689015985123400130248560800097321507300040308704600001956000796832150,612475839473689215985123476139248567864597321527361948358714692241956783796832154,0.01574089998030104,29,31,2
570961030016002495302005010950300624038600901460020378023804567040256180080170249,574961832816732495392485716957318624238647951461529378123894567749256183685173249,0.01544560000183992,29,30,1
574300061090412350301765894065200000239874000710536000082940175043150028050620039,574389261896412357321765894465291783239874516718536942682943175943157628157628439,0.01685919999727048,29,57,28
005374890008612040240005170004291507810507409009438621000000018301826704580149263,165374892978612345243985176634291587812567439759438621426753918391826754587149263,0.01647410000441596,29,45,16
086010743901037560327560190005379201790620054213405970100708600600000805052196037,586912743941837562327564198465379281798621354213485976134758629679243815852196437,0.01582180001423694,29,30,1
